time,dev_addr,f_cnt,home_network_net_id,forwarder_gateway_id
2023-01-04 00:00:09.592781 UTC,260BBED6,32953,13,csn-mtcdtip-005f06
2023-01-04 00:00:09.624022 UTC,00FDF8BB,16019,0,nuvola-nz-1016-lansdowne
2023-01-04 00:00:09.624228 UTC,11F6B430,13916,8,eui-00800000a00061e1
2023-01-04 00:00:09.624416 UTC,11D9DF9D,4273,8,eui-00800000a00061e0
2023-01-04 00:00:09.624566 UTC,1091FA12,13821,8,eui-00800000a0007006
2023-01-04 00:00:09.629163 UTC,0046AB1A,20054,0,ifremer-doi-gateway
2023-01-04 00:00:09.629753 UTC,00F4EC14,42876,0,ifremer-doi-gateway
2023-01-04 00:00:09.631549 UTC,00892C1A,38992,0,ifremer-doi-gateway
2023-01-04 00:00:09.63279 UTC,005E7003,33995,0,ifremer-doi-gateway
2023-01-04 00:00:09.636369 UTC,11D9DF9D,4273,8,eui-00800000a0004e9f
2023-01-04 00:00:09.677082 UTC,01006A2E,37,0,tzl-campus-wtp
2023-01-04 00:00:09.691887 UTC,11D9DF9D,4273,8,eui-00800000a00061e1
2023-01-04 00:00:09.691893 UTC,104D5C6E,20893,8,eui-00800000a0007006
2023-01-04 00:00:09.692326 UTC,11D9DF9D,4273,8,eui-00800000a0007006
2023-01-04 00:00:09.693245 UTC,10940235,12567,8,eui-00800000a0007006
2023-01-04 00:00:09.716042 UTC,1170F0BD,4936,8,eui-00800000a0004e9f
2023-01-04 00:00:09.725729 UTC,010AFC68,0,0,ofi-kerarbury-sth
2023-01-04 00:00:09.730566 UTC,114FA1F4,24586,8,eui-00800000a00061e0
2023-01-04 00:00:09.734328 UTC,00F4EC14,43009,0,ifremer-doi-gateway
2023-01-04 00:00:09.734433 UTC,005D6004,63690,0,ifremer-doi-gateway
2023-01-04 00:00:09.734921 UTC,014E1E95,39332,0,ifremer-doi-gateway
2023-01-04 00:00:09.734982 UTC,00A84D1D,34813,0,ifremer-doi-gateway
2023-01-04 00:00:09.752428 UTC,11195A24,20842,8,eui-00800000a0007006
2023-01-04 00:00:09.752677 UTC,1170F0BD,4936,8,eui-00800000a0007006
2023-01-04 00:00:09.761911 UTC,114FA1F4,24586,8,eui-00800000a00061e1
2023-01-04 00:00:09.77654 UTC,109CB757,55,8,eui-00800000a0004e9f
2023-01-04 00:00:09.776856 UTC,114FA1F4,24586,8,eui-00800000a0004e9f
2023-01-04 00:00:09.77756 UTC,48000869,123,24,uhv3-hcc-library
2023-01-04 00:00:09.778078 UTC,00E641A9,57054,0,uhv3-roundtop-tower
2023-01-04 00:00:09.778363 UTC,48000869,93,24,uhv3-roundtop-tower
2023-01-04 00:00:09.790785 UTC,109CB757,20535,8,eui-00800000a00061e0
2023-01-04 00:00:09.800403 UTC,16A0CA47,24232,00000B,nuig-new-gateway
2023-01-04 00:00:09.821308 UTC,109CB757,55,8,eui-00800000a00061e1
2023-01-04 00:00:09.825434 UTC,018A64E2,4,0,lora-db0fc
2023-01-04 00:00:09.838287 UTC,012AF712,1,0,ofi-kerarbury-sth
2023-01-04 00:00:09.855371 UTC,10B7227C,28662,8,eui-00800000a00061e0
2023-01-04 00:00:09.85708 UTC,10B7227C,28662,8,eui-00800000a0004e9f
2023-01-04 00:00:09.862997 UTC,00D2D5B3,25793,0,ifremer-doi-gateway
2023-01-04 00:00:09.863363 UTC,0106444E,25987,0,ifremer-doi-gateway
2023-01-04 00:00:09.892119 UTC,10AEE586,38404,8,eui-00800000a00061e1
2023-01-04 00:00:09.892274 UTC,10B7227C,28662,8,eui-00800000a00061e1
2023-01-04 00:00:09.89712 UTC,1040DA00,22751,8,eui-00800000a00061e1
2023-01-04 00:00:09.911684 UTC,1040DA00,22751,8,eui-00800000a00061e0
2023-01-04 00:00:09.946219 UTC,D0C8B479,150,40010C,eui-00800000a0004e9f
2023-01-04 00:00:09.954404 UTC,017CE769,19976,0,uhv3-roundtop-tower
2023-01-04 00:00:09.996786 UTC,30E51C09,38094,18,eui-00800000a00061e0
2023-01-04 00:00:09.996872 UTC,10E61E09,20894,8,eui-00800000a00061e1
2023-01-04 00:00:10.01238 UTC,3189D798,910,18,ch-zrh-kaeferberg
2023-01-04 00:00:10.021827 UTC,1111F110,5385,8,eui-00800000a00061e3
2023-01-04 00:00:10.025892 UTC,10E61E09,20894,8,eui-00800000a0004e9f
2023-01-04 00:00:10.025957 UTC,1072FDB5,8724,8,eui-00800000a0007006
2023-01-04 00:00:10.053433 UTC,28FFB032,281,14,tzl-campus-wtp
2023-01-04 00:00:10.057821 UTC,001F8B35,25448,0,ifremer-doi-gateway
2023-01-04 00:00:10.058426 UTC,011B0ADE,41200,0,ifremer-doi-gateway
2023-01-04 00:00:10.058524 UTC,00E8F365,41201,0,ifremer-doi-gateway
2023-01-04 00:00:10.058636 UTC,005EC002,30103,0,ifremer-doi-gateway
2023-01-04 00:00:10.071866 UTC,3085A13B,38282,18,ch-zrh-kaeferberg
2023-01-04 00:00:10.081831 UTC,104988BF,13861,8,eui-00800000a00061e1
2023-01-04 00:00:10.101629 UTC,BC498EBF,13859,20003C,eui-00800000a0007006
2023-01-04 00:00:10.101633 UTC,104988BF,13861,8,eui-00800000a0004e9f
2023-01-04 00:00:10.140905 UTC,6F4BFEF3,3933,37,wsloragw01
2023-01-04 00:00:10.167628 UTC,0167E1AB,5299,0,uhv3-hcc-library
2023-01-04 00:00:10.172226 UTC,1061024C,17749,8,eui-00800000a00061e1
2023-01-04 00:00:10.195739 UTC,005E7003,33995,0,ifremer-doi-gateway
2023-01-04 00:00:10.195951 UTC,00F4EC14,42876,0,ifremer-doi-gateway
2023-01-04 00:00:10.196072 UTC,00892C1A,38992,0,ifremer-doi-gateway
2023-01-04 00:00:10.196522 UTC,0046AB1A,20054,0,ifremer-doi-gateway
2023-01-04 00:00:10.200816 UTC,117B7941,2136,8,eui-00800000a00061e3
2023-01-04 00:00:10.201928 UTC,1061024C,17749,8,eui-00800000a0007006
2023-01-04 00:00:10.217421 UTC,260BFA58,21673,13,csn-mtcdtip-005f06
2023-01-04 00:00:10.231316 UTC,10317D20,1926,8,eui-00800000a00061e0
2023-01-04 00:00:10.237552 UTC,10317D20,1926,8,eui-00800000a0004e9f
2023-01-04 00:00:10.252434 UTC,10AFA95A,3641,8,eui-00800000a00061e1
2023-01-04 00:00:10.262117 UTC,10317D20,1926,8,eui-00800000a0007006
2023-01-04 00:00:10.296759 UTC,10AFA95A,3641,8,eui-00800000a0004e9f
2023-01-04 00:00:10.300981 UTC,018C4D9C,0,0,ofi-kerarbury-sth
2023-01-04 00:00:10.332792 UTC,00BB2207,33595,0,eui-3436323866005100
2023-01-04 00:00:10.333317 UTC,1159E6FF,20941,8,eui-00800000a00061e1
2023-01-04 00:00:10.341104 UTC,103E54FA,1930,8,eui-00800000a00061e3
2023-01-04 00:00:10.343327 UTC,10A32B34,17539,8,eui-00800000a0007006
2023-01-04 00:00:10.380622 UTC,26087359,4441,13,nuig-new-gateway
2023-01-04 00:00:10.385714 UTC,00F4EC14,43009,0,ifremer-doi-gateway
2023-01-04 00:00:10.386535 UTC,014E1E95,39332,0,ifremer-doi-gateway
2023-01-04 00:00:10.386626 UTC,00A84D1D,34813,0,ifremer-doi-gateway
2023-01-04 00:00:10.387114 UTC,005D6004,63690,0,ifremer-doi-gateway
2023-01-04 00:00:10.392014 UTC,10B1309F,20843,8,eui-00800000a0007006
2023-01-04 00:00:10.43716 UTC,10E81630,29269,8,eui-00800000a0004e9f
2023-01-04 00:00:10.441876 UTC,01F01620,29268,0,eui-00800000a00061e1
2023-01-04 00:00:10.452161 UTC,118926EF,4368,8,eui-00800000a0007006
2023-01-04 00:00:10.512049 UTC,11BD2B9E,13866,8,eui-00800000a0007006
2023-01-04 00:00:10.512062 UTC,10026A25,27420,8,eui-00800000a00061e1
2023-01-04 00:00:10.512147 UTC,10026A25,27420,8,eui-00800000a0007006
2023-01-04 00:00:10.52003 UTC,260B82B1,209,13,csn-mtcdtip-005f06
2023-01-04 00:00:10.525271 UTC,00D2D5B3,25793,0,ifremer-doi-gateway
2023-01-04 00:00:10.525315 UTC,0106444E,25987,0,ifremer-doi-gateway
2023-01-04 00:00:10.594232 UTC,2847C5D8,36691,14,tzl-campus-wtp
2023-01-04 00:00:10.639484 UTC,0090CF8D,20479,0,eui-3436323866005100
2023-01-04 00:00:10.648736 UTC,260B1112,122,13,csn-mtcdtip-005f06
2023-01-04 00:00:10.650542 UTC,260BD879,217,13,csn-mtcdtip-005f06
2023-01-04 00:00:10.680652 UTC,1069908A,4464,8,eui-00800000a00061e3
2023-01-04 00:00:10.686085 UTC,1069908A,4464,8,eui-00800000a00061e1
2023-01-04 00:00:10.725548 UTC,00E8F365,41201,0,ifremer-doi-gateway
2023-01-04 00:00:10.725674 UTC,011B0ADE,41200,0,ifremer-doi-gateway
2023-01-04 00:00:10.725723 UTC,001F8B35,25448,0,ifremer-doi-gateway
2023-01-04 00:00:10.725871 UTC,0115DEA3,25999,0,ifremer-doi-gateway
2023-01-04 00:00:10.741362 UTC,101349D2,4397,8,eui-00800000a00061e3
2023-01-04 00:00:10.742806 UTC,11F55445,1943,8,eui-00800000a00061e3
2023-01-04 00:00:10.743581 UTC,11583B35,22388,8,eui-00800000a0007006
2023-01-04 00:00:10.812202 UTC,1.19E+038,28243,8,eui-00800000a00061e0
2023-01-04 00:00:10.812893 UTC,11C59812,13789,8,eui-00800000a00061e1
2023-01-04 00:00:10.817589 UTC,1.19E+038,28243,8,eui-00800000a0004e9f
2023-01-04 00:00:10.852107 UTC,10AF9D8D,12548,8,eui-00800000a0007006
2023-01-04 00:00:10.855087 UTC,679035BB,9594,33,eui-3436323866005100
2023-01-04 00:00:10.856768 UTC,0046AB1A,20054,0,ifremer-doi-gateway
2023-01-04 00:00:10.856871 UTC,005EC002,30103,0,ifremer-doi-gateway
2023-01-04 00:00:10.856922 UTC,00F4EC14,42876,0,ifremer-doi-gateway
2023-01-04 00:00:10.857048 UTC,005E7003,33995,0,ifremer-doi-gateway
2023-01-04 00:00:10.875702 UTC,28E46F60,21314,14,tzl-campus-wtp
2023-01-04 00:00:10.918337 UTC,177458,24606,0,uhv3-roundtop-tower
2023-01-04 00:00:10.920425 UTC,177478,61574,0,uhv3-hcc-library
2023-01-04 00:00:10.93102 UTC,114651D8,5119,8,eui-00800000a0007006
2023-01-04 00:00:10.983371 UTC,01A660B3,0,0,ofi-kerarbury-sth
2023-01-04 00:00:11.037887 UTC,11209F9F,17445,8,eui-00800000a0007006
2023-01-04 00:00:11.059876 UTC,260BBBCF,24417,13,nuig-new-gateway
2023-01-04 00:00:11.062611 UTC,00A84D1D,34813,0,ifremer-doi-gateway
2023-01-04 00:00:11.062792 UTC,005D6004,63690,0,ifremer-doi-gateway
2023-01-04 00:00:11.062837 UTC,00F4EC14,43009,0,ifremer-doi-gateway
2023-01-04 00:00:11.062996 UTC,00892C1A,38992,0,ifremer-doi-gateway
2023-01-04 00:00:11.070969 UTC,111CF29E,17566,8,eui-00800000a00061e0
2023-01-04 00:00:11.077359 UTC,111CF29E,17566,8,eui-00800000a0004e9f
2023-01-04 00:00:11.079852 UTC,111CF29E,17566,8,eui-00800000a00061e1
2023-01-04 00:00:11.089023 UTC,111CF29E,17566,8,eui-00800000a00061e3
2023-01-04 00:00:11.136433 UTC,11280BD0,23442,8,eui-00800000a0004e9f
2023-01-04 00:00:11.136658 UTC,10CCA9E1,20848,8,eui-00800000a0004e9f
2023-01-04 00:00:11.138135 UTC,10C8E9E5,55401,8,eui-00800000a00061e1
2023-01-04 00:00:11.141867 UTC,1120CF14,23442,8,eui-00800000a00061e0
2023-01-04 00:00:11.142272 UTC,50CCEDE9,345,28,eui-00800000a0007006
2023-01-04 00:00:11.169921 UTC,26084CE7,36335,13,nuig-new-gateway
2023-01-04 00:00:11.190813 UTC,0120AED6,23959,0,eui-3436323866005100
2023-01-04 00:00:11.196781 UTC,1143D037,2562,8,eui-00800000a0004e9f
2023-01-04 00:00:11.197833 UTC,4329DE5F,4716,21,eui-00800000a0004e9f
2023-01-04 00:00:11.197901 UTC,11FC2600,1458,8,eui-00800000a0004e9f
2023-01-04 00:00:11.209481 UTC,17B20E72,67,00000B,nuig-new-gateway
2023-01-04 00:00:11.209997 UTC,11FC2600,1458,8,eui-00800000a00061e1
2023-01-04 00:00:11.212371 UTC,10EC815F,8796,8,eui-00800000a0007006
2023-01-04 00:00:11.212765 UTC,11FC2600,41938,8,eui-00800000a0007006
2023-01-04 00:00:11.213087 UTC,1143D037,2562,8,eui-00800000a0007006
2023-01-04 00:00:11.213137 UTC,10467101,15001,8,eui-00800000a0007006
2023-01-04 00:00:11.21987 UTC,1143D037,2562,8,eui-00800000a00061e1
2023-01-04 00:00:11.23623 UTC,00F76378,29365,0,uhv3-roundtop-tower
2023-01-04 00:00:11.238145 UTC,0106444E,25987,0,ifremer-doi-gateway
2023-01-04 00:00:11.241792 UTC,014E1E95,39332,0,ifremer-doi-gateway
2023-01-04 00:00:11.273078 UTC,109D81C7,4087,8,eui-00800000a0007006
2023-01-04 00:00:11.273925 UTC,11FC2600,1458,8,eui-00800000a00061e0
2023-01-04 00:00:11.27549 UTC,00D2D5B3,25793,0,ifremer-doi-gateway
2023-01-04 00:00:11.288717 UTC,109D81C7,4087,8,eui-00800000a0004e9f
2023-01-04 00:00:11.28998 UTC,260BEE0D,24537,13,nuig-new-gateway
2023-01-04 00:00:11.292796 UTC,11A645C8,12189,8,eui-00800000a00061e1
2023-01-04 00:00:11.302452 UTC,0081DF81,24366,0,eui-3436323866005100
2023-01-04 00:00:11.305375 UTC,109D81C7,4087,8,eui-00800000a00061e1
2023-01-04 00:00:11.327103 UTC,011B0ADE,41200,0,ifremer-doi-gateway
2023-01-04 00:00:11.328936 UTC,005EC002,30103,0,ifremer-doi-gateway
2023-01-04 00:00:11.329202 UTC,001F8B35,25448,0,ifremer-doi-gateway
2023-01-04 00:00:11.329248 UTC,10F13F13,22644,8,eui-00800000a00061e0
2023-01-04 00:00:11.329542 UTC,109D81C7,4087,8,eui-00800000a00061e0
2023-01-04 00:00:11.329742 UTC,00E8F365,41201,0,ifremer-doi-gateway
2023-01-04 00:00:11.333648 UTC,0076CD69,1,0,ofi-kerarbury-sth
2023-01-04 00:00:11.339804 UTC,B4AEF97A,16535,200034,eui-00800000a0004e9f
2023-01-04 00:00:11.364381 UTC,10F7CBB4,337,8,eui-00800000a00061e1
2023-01-04 00:00:11.393234 UTC,106592F2,24608,8,eui-00800000a0007006
2023-01-04 00:00:11.405762 UTC,115C7155,3741,8,eui-00800000a0004e9f
2023-01-04 00:00:11.438008 UTC,01C2FB9D,38428,0,eui-3436323866005100
2023-01-04 00:00:11.449465 UTC,011B5E25,2,0,ofi-kerarbury-sth
2023-01-04 00:00:11.459654 UTC,005E7003,33995,0,ifremer-doi-gateway
2023-01-04 00:00:11.459692 UTC,00892C1A,38992,0,ifremer-doi-gateway
2023-01-04 00:00:11.459808 UTC,0046AB1A,20054,0,ifremer-doi-gateway
2023-01-04 00:00:11.461642 UTC,00F4EC14,42876,0,ifremer-doi-gateway
2023-01-04 00:00:11.471644 UTC,01684B51,7386,0,nuvola-nz-1016-lansdowne
2023-01-04 00:00:11.485805 UTC,260B1EA4,5347,13,csn-mtcdtip-005f06
2023-01-04 00:00:11.486022 UTC,10E4E7D1,12536,8,eui-00800000a0007006
2023-01-04 00:00:11.494255 UTC,0148BFC1,34861,0,eui-3436323866005100
2023-01-04 00:00:11.498896 UTC,007F8D3E,32610,0,eui-3436323866005100
2023-01-04 00:00:11.540953 UTC,11DE4C44,5304,8,eui-00800000a00061e3
2023-01-04 00:00:11.541235 UTC,73DE2F47,20984,39,eui-00800000a00061e0
2023-01-04 00:00:11.541947 UTC,41DE4C44,5304,20,eui-00800000a0007006
2023-01-04 00:00:11.545425 UTC,0120976B,32,0,tzl-campus-wtp
2023-01-04 00:00:11.579403 UTC,26080C68,37318,13,nuig-new-gateway
2023-01-04 00:00:11.600372 UTC,10D60546,2690,8,eui-00800000a00061e3
2023-01-04 00:00:11.619323 UTC,10D60546,2690,8,eui-00800000a0007006
2023-01-04 00:00:11.621261 UTC,116B2C6B,12530,8,eui-00800000a0007006
2023-01-04 00:00:11.645527 UTC,00F4EC14,43009,0,ifremer-doi-gateway
2023-01-04 00:00:11.645857 UTC,005D6004,63690,0,ifremer-doi-gateway
2023-01-04 00:00:11.646212 UTC,014E1E95,39332,0,ifremer-doi-gateway
2023-01-04 00:00:11.649592 UTC,00A84D1D,34813,0,ifremer-doi-gateway
2023-01-04 00:00:11.662412 UTC,10680AC1,1904,8,eui-00800000a00061e1
2023-01-04 00:00:11.665803 UTC,01426A35,37,0,tzl-campus-wtp
2023-01-04 00:00:11.666292 UTC,1153DB70,6230,8,eui-00800000a0004e9f
2023-01-04 00:00:11.671004 UTC,1153DB70,6230,8,eui-00800000a00061e0
2023-01-04 00:00:11.712066 UTC,03612CDD,39,1,eui-00800000a0007006
2023-01-04 00:00:11.738963 UTC,0023FD25,24290,0,eui-3436323866005100
2023-01-04 00:00:11.766317 UTC,1186C824,4995,8,eui-00800000a0004e9f
2023-01-04 00:00:11.787282 UTC,0084A9C9,54248,0,lora-db0fc
2023-01-04 00:00:11.795758 UTC,00D2D5B3,25793,0,ifremer-doi-gateway
2023-01-04 00:00:11.795774 UTC,0106444E,25987,0,ifremer-doi-gateway
2023-01-04 00:00:11.820791 UTC,11FE3937,2,8,eui-00800000a00061e3
2023-01-04 00:00:11.821567 UTC,11FE3937,2,8,eui-00800000a00061e1
2023-01-04 00:00:11.827317 UTC,1150F4AE,17272,8,eui-00800000a0004e9f
2023-01-04 00:00:11.84845 UTC,01B55A13,0,0,ofi-kerarbury-sth
2023-01-04 00:00:11.912376 UTC,10711537,6250,8,eui-00800000a0007006
2023-01-04 00:00:11.943001 UTC,019A4452,23985,0,eui-3436323866005100
2023-01-04 00:00:11.986908 UTC,0060F6BC,1,0,ofi-kerarbury-sth
2023-01-04 00:00:11.988394 UTC,1573646,13,0,tzl-campus-wtp
2023-01-04 00:00:12.008192 UTC,011B0ADE,41200,0,ifremer-doi-gateway
2023-01-04 00:00:12.008334 UTC,001F8B35,25448,0,ifremer-doi-gateway
2023-01-04 00:00:12.008445 UTC,00E8F365,41201,0,ifremer-doi-gateway
2023-01-04 00:00:12.008647 UTC,005EC002,30103,0,ifremer-doi-gateway
2023-01-04 00:00:12.036119 UTC,260B76B6,31555,13,csn-mtcdtip-005f06
2023-01-04 00:00:12.039707 UTC,01A268E2,41780,0,uhv3-roundtop-tower
2023-01-04 00:00:12.064299 UTC,10EAE039,13860,8,eui-00800000a00061e1
2023-01-04 00:00:12.064653 UTC,10EAE039,13860,8,eui-00800000a0007006
2023-01-04 00:00:12.071472 UTC,1113D889,3578,8,eui-00800000a00061e0
2023-01-04 00:00:12.076808 UTC,1113D889,3578,8,eui-00800000a0004e9f
2023-01-04 00:00:12.122718 UTC,1113D889,3578,8,eui-00800000a0007006
2023-01-04 00:00:12.122892 UTC,106F5CAC,8684,8,eui-00800000a0007006
2023-01-04 00:00:12.126463 UTC,00892C1A,38992,0,ifremer-doi-gateway
2023-01-04 00:00:12.126723 UTC,00F4EC14,42876,0,ifremer-doi-gateway
2023-01-04 00:00:12.126841 UTC,0046AB1A,20054,0,ifremer-doi-gateway
2023-01-04 00:00:12.126877 UTC,005E7003,33995,0,ifremer-doi-gateway
2023-01-04 00:00:12.130581 UTC,11108153,23770,8,eui-00800000a00061e0
2023-01-04 00:00:12.134335 UTC,106F5CAC,8684,8,eui-00800000a00061e1
2023-01-04 00:00:12.134346 UTC,11108153,23770,8,eui-00800000a00061e1
2023-01-04 00:00:12.136806 UTC,11108153,23770,8,eui-00800000a0004e9f
2023-01-04 00:00:12.161621 UTC,260B47DD,58766,13,csn-mtcdtip-005f06
2023-01-04 00:00:12.183204 UTC,0100E7E9,33835,0,eui-3436323866005100
2023-01-04 00:00:12.193009 UTC,10B8C085,12519,8,eui-00800000a0007006
2023-01-04 00:00:12.193119 UTC,109876EE,20845,8,eui-00800000a0007006
2023-01-04 00:00:12.197304 UTC,109876EE,20845,8,eui-00800000a0004e9f
2023-01-04 00:00:12.198303 UTC,10B8C085,12519,8,eui-00800000a0004e9f
2023-01-04 00:00:12.231389 UTC,111E5DAD,228,8,eui-00800000a00061e0
2023-01-04 00:00:12.231675 UTC,1145E920,13838,8,eui-00800000a00061e1
2023-01-04 00:00:12.231943 UTC,111E5DAD,228,8,eui-00800000a00061e1
2023-01-04 00:00:12.239621 UTC,004059DA,60620,0,uhv3-roundtop-tower
2023-01-04 00:00:12.250943 UTC,11604E6B,8743,8,eui-00800000a0007006
2023-01-04 00:00:12.256545 UTC,111E5DAD,228,8,eui-00800000a0004e9f
2023-01-04 00:00:12.290524 UTC,D04D490E,26857,400104,eui-00800000a00061e0
2023-01-04 00:00:12.291582 UTC,119522B0,13760,8,eui-00800000a00061e1
2023-01-04 00:00:12.315969 UTC,110185C2,3565,8,eui-00800000a0004e9f
2023-01-04 00:00:12.326212 UTC,00F4EC14,43009,0,ifremer-doi-gateway
2023-01-04 00:00:12.326219 UTC,005D6004,63690,0,ifremer-doi-gateway
2023-01-04 00:00:12.326343 UTC,014E1E95,39332,0,ifremer-doi-gateway
2023-01-04 00:00:12.326411 UTC,00A84D1D,34813,0,ifremer-doi-gateway
2023-01-04 00:00:12.367213 UTC,000FAEC4,33282,0,nuvola-nz-1016-lansdowne
2023-01-04 00:00:12.401735 UTC,10CDD01C,14995,8,eui-00800000a00061e1
2023-01-04 00:00:12.403227 UTC,10CDD01C,14995,8,eui-00800000a0007006
2023-01-04 00:00:12.4539 UTC,00AE8551,24032,0,eui-3436323866005100
2023-01-04 00:00:12.454809 UTC,0106444E,25987,0,ifremer-doi-gateway
2023-01-04 00:00:12.454823 UTC,00D2D5B3,25793,0,ifremer-doi-gateway
2023-01-04 00:00:12.461851 UTC,118046DD,13586,8,eui-00800000a0007006
2023-01-04 00:00:12.486667 UTC,00B32CE6,33670,0,eui-3436323866005100
2023-01-04 00:00:12.511497 UTC,11001B82,17611,8,eui-00800000a00061e0
2023-01-04 00:00:12.512112 UTC,11001B82,17611,8,eui-00800000a00061e1
2023-01-04 00:00:12.520693 UTC,11001B82,17611,8,eui-00800000a00061e3
2023-01-04 00:00:12.569314 UTC,005EC002,30103,0,ifremer-doi-gateway
2023-01-04 00:00:12.570178 UTC,00E8F365,41201,0,ifremer-doi-gateway
2023-01-04 00:00:12.570543 UTC,011B0ADE,41200,0,ifremer-doi-gateway
2023-01-04 00:00:12.571094 UTC,001F8B35,25448,0,ifremer-doi-gateway
2023-01-04 00:00:12.577212 UTC,10F65E73,7237,8,eui-00800000a0004e9f
2023-01-04 00:00:12.584683 UTC,00A819C8,24249,0,eui-3436323866005100
2023-01-04 00:00:12.58501 UTC,0055680B,24327,0,eui-3436323866005100
2023-01-04 00:00:12.586802 UTC,00C41DA3,34899,0,eui-3436323866005100
2023-01-04 00:00:12.641555 UTC,303D17FE,21981,18,ch-zrh-kaeferberg
2023-01-04 00:00:12.672055 UTC,1187D504,12512,8,eui-00800000a0007006
2023-01-04 00:00:12.692632 UTC,00F4EC14,42876,0,ifremer-doi-gateway
2023-01-04 00:00:12.692697 UTC,005E7003,33995,0,ifremer-doi-gateway
2023-01-04 00:00:12.692973 UTC,0046AB1A,20054,0,ifremer-doi-gateway
2023-01-04 00:00:12.693094 UTC,00892C1A,38992,0,ifremer-doi-gateway
2023-01-04 00:00:12.746889 UTC,6.9E+292,33677,0,eui-3436323866005100
2023-01-04 00:00:12.782128 UTC,096EAC84,222,4,ch-zrh-kaeferberg
2023-01-04 00:00:12.806441 UTC,00F4EC14,43009,0,ifremer-doi-gateway
2023-01-04 00:00:12.806621 UTC,014E1E95,39332,0,ifremer-doi-gateway
2023-01-04 00:00:12.807144 UTC,00A84D1D,34813,0,ifremer-doi-gateway
2023-01-04 00:00:12.807441 UTC,005D6004,63690,0,ifremer-doi-gateway
2023-01-04 00:00:12.830027 UTC,31909768,36421,18,ch-zrh-kaeferberg
2023-01-04 00:00:12.830941 UTC,863699,35965,0,nuvola-nz-1016-lansdowne
2023-01-04 00:00:12.852531 UTC,260BC4EE,43669,13,csn-mtcdtip-005f06
2023-01-04 00:00:12.856179 UTC,28847E6B,46651,14,tzl-campus-wtp
2023-01-04 00:00:12.927847 UTC,0106444E,25987,0,ifremer-doi-gateway
2023-01-04 00:00:12.927851 UTC,00D2D5B3,25793,0,ifremer-doi-gateway
2023-01-04 00:00:12.932221 UTC,10744C46,4575,8,eui-00800000a0007006
2023-01-04 00:00:12.936827 UTC,10744C46,4575,8,eui-00800000a0004e9f
2023-01-04 00:00:12.99112 UTC,29F470F3,49445,14,tzl-campus-wtp
2023-01-04 00:00:12.994913 UTC,1016E5E1,9803,8,eui-00800000a0007006
2023-01-04 00:00:13.050759 UTC,00E8F365,41201,0,ifremer-doi-gateway
2023-01-04 00:00:13.050844 UTC,001F8B35,25448,0,ifremer-doi-gateway
2023-01-04 00:00:13.051325 UTC,005EC002,30103,0,ifremer-doi-gateway
2023-01-04 00:00:13.051757 UTC,011B0ADE,41200,0,ifremer-doi-gateway
2023-01-04 00:00:13.088628 UTC,293D9512,36704,14,tzl-campus-wtp
2023-01-04 00:00:13.165231 UTC,00F4EC14,42876,0,ifremer-doi-gateway
2023-01-04 00:00:13.165241 UTC,00892C1A,38992,0,ifremer-doi-gateway
2023-01-04 00:00:13.165605 UTC,005E7003,33995,0,ifremer-doi-gateway
2023-01-04 00:00:13.165688 UTC,0046AB1A,20054,0,ifremer-doi-gateway
2023-01-04 00:00:13.221848 UTC,00A0D84A,1,0,ofi-kerarbury-sth
2023-01-04 00:00:13.267084 UTC,0026341F,7527,0,eui-3436323866005100
2023-01-04 00:00:13.291562 UTC,010F10C3,33911,0,nuvola-nz-1016-lansdowne
2023-01-04 00:00:13.337418 UTC,00AB9C22,58927,0,nuvola-nz-1016-lansdowne
2023-01-04 00:00:13.365715 UTC,00F4EC14,43009,0,ifremer-doi-gateway
2023-01-04 00:00:13.366647 UTC,014E1E95,39332,0,ifremer-doi-gateway
2023-01-04 00:00:13.366827 UTC,005D6004,63690,0,ifremer-doi-gateway
2023-01-04 00:00:13.367089 UTC,00A84D1D,34813,0,ifremer-doi-gateway
2023-01-04 00:00:13.391683 UTC,11CDCC79,1627,8,eui-00800000a00061e1
2023-01-04 00:00:13.404034 UTC,11CDCC79,1627,8,eui-00800000a00061e3
2023-01-04 00:00:13.474911 UTC,9827C9FF,2023,200018,eui-00800000a0004e9f
2023-01-04 00:00:13.496743 UTC,00D2D5B3,25793,0,ifremer-doi-gateway
2023-01-04 00:00:13.500524 UTC,0106444E,25987,0,ifremer-doi-gateway
2023-01-04 00:00:13.501074 UTC,00DF45E0,38,0,lora-db0fc
2023-01-04 00:00:13.528092 UTC,293C816C,12239,14,tzl-campus-wtp
2023-01-04 00:00:13.580264 UTC,260BC9B1,23323,13,nuig-new-gateway
2023-01-04 00:00:13.609584 UTC,001F8B35,25448,0,ifremer-doi-gateway
2023-01-04 00:00:13.609794 UTC,00E8F365,41201,0,ifremer-doi-gateway
2023-01-04 00:00:13.610159 UTC,011B0ADE,41200,0,ifremer-doi-gateway
2023-01-04 00:00:13.611162 UTC,005EC002,30103,0,ifremer-doi-gateway
2023-01-04 00:00:13.615817 UTC,0076CD69,2,0,ofi-kerarbury-sth
2023-01-04 00:00:13.708013 UTC,001FE670,19910,0,eui-3436323866005100
2023-01-04 00:00:13.710944 UTC,000F01FE,7802,0,nuvola-nz-1016-lansdowne
2023-01-04 00:00:13.732413 UTC,005E7003,33995,0,ifremer-doi-gateway
